,ABEV3.SA,AXIA3.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRKM5.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,ENGI11.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,HAPV3.SA,HYPE3.SA,ISAE4.SA,ITSA4.SA,KLBN11.SA,LREN3.SA,MBRF3.SA,MGLU3.SA,MRVE3.SA,MULT3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,WEGE3.SA,YDUQ3.SA
2018-07-30,-0.00555267289362,-0.0059559096943929,-0.027358140438962,0.0042284366210314,0.0003039143815024,-0.0024241277114874,-0.0202703001585184,-0.0188404199660722,0.0228362840909654,0.0049081655386193,-0.0248287007705557,-0.0072333369439309,-0.0030769105273247,0.009020711346539,-0.0193549723548498,-0.0224998316161726,-0.0070720487366762,0.0084216123355782,0.0,-0.0047156079679813,-0.0105841692951316,0.0166272476232163,-0.0269409288622811,-0.0166904890417983,0.0009870229772666,0.0102417994664052,0.0009934061784226,0.0212765823515879,0.0303797660624562,0.0015411335812274,-0.0088106348017786,0.003500064053618,0.0060697371364955,-0.0102043580742262,0.0285714396475662,0.052631387402682,-0.0118665586662335,0.0187499881498525,0.0060434916042424,0.024722248563423,0.0054857744520147,0.0327023127218486,0.0182028353445917,-0.0004973249927916,0.0047957317596751,0.0098198768756607,0.011204792942671,0.0010928815550956,0.0164641121402762,-0.0152234016246074,0.0081301981336865,-0.0003788603259113
2018-07-31,-0.0147206835467048,0.0347513590132428,0.0341899520210324,0.0016841084639991,-0.011857692214575,-0.0081008110209459,0.0399999182192165,-0.025110776748455,0.0264540163572326,0.0048840659177824,-0.0079016464757692,-0.0095628748833581,-0.0226337886302063,-0.0582376131720684,0.0065790806220984,-0.0119351459248678,-0.0142449368299365,0.0072738989723613,0.0029779644437124,0.0006536380127886,0.0099596598372384,-0.0257012076643937,0.0258652480883032,0.0021670852615354,0.0078871350096179,-0.0396305943476892,0.0024815981892747,-0.0102564576688187,0.0073709401054877,0.0173845543258732,-0.0214817677328259,0.0004983944711698,-0.008547098799175,-0.0206184583170027,0.0127525139551525,0.0333334565274123,0.0033730843028199,0.0122699999689812,-0.0488587715964794,-0.0111140980545908,-0.025720892499919,-0.0203706138973945,0.0081465413978929,0.0054726767712942,-0.0135240512314999,-0.0450564829863544,-0.0807325537815709,-0.0316593625036796,0.0093868685024398,-0.0584543428706798,-0.0048391231360392,-0.0166728765939448
2018-08-01,0.0020606827929932,0.0104226247361016,-0.0105509887992362,-0.0050440713417686,0.0144619366883216,0.0142917522639844,-0.0039787861417602,-0.0151515958320397,0.0036556358808343,-0.0109357690960162,-0.0185841217687566,0.0045977073924508,0.0200002679009085,0.0021697734747549,0.0054464592142542,0.0457290547226894,0.0187861946243124,-0.0018721150632073,0.0207852913680273,0.0148570374937038,-0.0072590880541456,-0.0167864036757109,0.0188211843179677,-0.0036035370784027,-0.0045647507844924,0.0220724740401694,-0.0034654187144311,0.0009717990415485,-0.0085364446845795,0.0151216353048766,0.0386072332325262,0.0109558394993574,0.0147059093573393,0.0026315999599948,0.0098491860138403,-0.0124998774148552,0.0201721076917267,-0.0033670994338571,0.0084215993411647,-0.0032895529828408,0.0067998698411699,-0.0262757960734367,-0.0213242155756582,0.0009893172446611,0.0112905397836251,0.0098439751641961,-0.0233699400639817,-0.0090190449652238,-0.032458034721899,-0.0097484372767632,-0.0108046115448092,0.0231213399264853
2018-08-02,-0.0082261230401402,-0.0114614337577718,0.0196683360267706,0.0181664219599833,0.00788564659293,0.0024154246083638,-0.0159786382395841,0.0102565872130981,-0.0098343251567586,-0.0012288686422924,0.0297565610146528,0.0045768038550262,-0.0005162672401145,0.0416779493836063,0.0357532322562181,-0.0140264253745118,0.0141844167727307,0.0,-0.0174530203912768,-0.0252574570587512,0.0222219189341243,0.0146340311273869,0.0087137516819113,0.0321881171976032,-0.0034393298916659,0.0056337781049224,-0.0094387677817944,-0.015205508130332,-0.0012301287720075,0.0192910731300626,-0.0174925608390852,-0.0093592245495139,0.0199899725298713,-0.0104987712739148,-0.0092592340087559,-0.010003852039168,0.0155551510933,0.0033784750954384,-0.0096036110979627,0.0038502699187277,0.0039732700405195,0.0114540911509199,0.0116972582544003,-0.0054375101732521,-0.0031898975218748,-0.0257192609290366,0.0755665811782959,0.0193399668958378,-0.0041462646699175,0.0108808492197201,-0.019115229501915,-0.0037663798075234
2018-08-03,0.0005184273137133,0.0347828153658589,0.0085985056333048,0.0352694526402985,0.0300933380198269,0.0200804348439054,-0.0054127839014181,0.0101519164379912,0.0274050060249699,0.0270605575978613,0.0166375338658053,0.0013665303494281,-0.0087762519223745,0.0303975368848505,0.0094140414342216,0.0301254801825965,0.0055942379592437,0.008842291467707,0.0065787586354129,0.0141937482484615,0.0192028399642185,0.0270434000479873,-0.0100209010682768,0.0059564415467183,-0.0008219333051326,0.029878660876685,-0.0025072591656895,0.0272668558266511,0.0135467389410184,0.0008037252253594,0.0215131686205365,0.0084533228100567,0.0342971691531019,0.0212203981444625,0.05669772772551,0.0230974786153361,0.0024660931955193,0.028282763626855,0.0472176620942457,0.0443835733356092,0.037989539476064,0.0099806491206497,-0.0287915925730123,0.0119284261389502,-0.0159999692243849,-0.0055573727611738,0.0580798274848961,0.0100447795461993,0.023177085713355,0.0276778765738658,0.0094652287244718,0.0302455918124309
2018-08-06,0.0,-0.0420168326583919,0.0193549440294882,-0.009218205778833,0.002044356130785,-0.0157481968847484,0.0136055199182629,-0.0201003173417868,-0.0059077568847071,0.001197963069802,0.0060291687137634,-0.0036395673476373,0.0057288661846839,-0.0224407032848706,-0.010362712178824,-0.01299766017122,0.0166901242892514,0.0015935784345963,-0.0192810028034077,-0.0235963994547622,0.0007111277456781,-0.0140432999814587,-0.0307153392028642,-0.0010450019989131,-0.0021380983465649,-0.0145060644370448,-0.0066857435137505,-0.0031982106501859,-0.0157957577600051,0.0075933853746696,0.0072622018873467,-0.0059174893843727,-0.0033161851862651,0.0129871812605122,0.0294812177526411,0.0159240852235991,-0.0108763521845249,0.0032743554231524,0.0221416550111026,-0.0097061997298379,0.0095309624026589,0.0467504396529678,0.006068883012942,-0.001964465941689,-0.0032522027216451,-0.0150194060241043,-0.0161577210109425,-0.0243092659755844,-0.0028543607124558,0.0004991360024895,0.0066189234854883,0.007339523883574
2018-08-07,-0.0067356486132833,-0.0456140884543553,-0.0194396651791963,-0.0291261469811833,-0.0212826060481508,-0.011999830545828,-0.0322147311611789,-0.0025639949258354,0.009904610430806,0.0059804677512045,-0.0513699236887382,-0.0004566423515968,-0.0160537604149065,0.0216662278285719,0.0073296730764744,-0.0131687005393161,-0.0259921294959903,-0.0267834900332402,-0.0203266196470156,-0.0183333887128491,-0.0337479150141318,-0.0100892028529483,-0.0270077664494972,0.005927634470966,-0.014010162278506,-0.0018400891608791,-0.0071463751476066,-0.0006414270569521,-0.0370370833539756,0.0572464000379198,-0.0100937245605222,-0.0272815230348308,-0.0156843293361499,0.0358972489190996,-0.0394044377828032,0.0335317154832999,-0.0149234037021513,-0.0078328056259858,0.0,-0.015893910165461,0.0003778281448683,-0.0566451122783001,-0.0155451431674894,-0.0108266475763344,-0.0277326542172453,-0.0124111043542504,0.0265465866211411,-0.0113252175507486,0.0066791726037538,-0.0054839199540045,0.0153420383072444,-0.0182148993757946
2018-08-08,-0.0005218115271823,-0.0061275128411796,-0.0071459045316576,-0.0237501293257836,-0.0280007073257109,-0.0024291953744998,-0.0748960033524259,0.017994832150882,-0.0139087639542689,-0.0118905719566267,-0.0559565327399972,-0.0063956368137886,-0.0157894097933688,-0.0027772012565351,-0.0031181959180041,0.0066723085519124,-0.0280897371289022,-0.0024518332003289,-0.0136053503320798,-0.0042444952339337,0.0113970936491891,0.0311751218893299,-0.0044411005368173,-0.0135183906526438,-0.0048477554984726,-0.02119752375034,-0.0010282820130902,-0.0032105313412392,-0.0423077072921819,-0.0402331608929453,-0.0021849427911431,-0.0193773856425948,-0.0275229895186818,-0.0519803503651511,0.0137133617018125,0.0082549250398185,0.0083719350069941,-0.0427632474000029,-0.0307206788268917,-0.0078063506524873,-0.0120800890977949,0.0053889195317509,0.0292245998350157,0.0084575946620213,-0.0184560472301158,-0.0017954578067415,-0.0153408083820132,0.0080184978294355,-0.0066348572469998,-0.0200499991812267,-0.0215862624485396,-0.0352505704307251
2018-08-09,0.005741115078405,-0.0135632762794006,-0.0155563304172324,-0.0072556841981122,0.0297268617606465,-0.0048701409769178,-0.0329835272648448,0.0227271544260541,0.008679954141562,-0.0252707968156107,-0.019120406059953,-0.0068965262718029,-0.024064284842399,-0.0260758319639717,-0.0125129552761176,0.0107705198087086,0.0,0.0450696946512572,-0.0206897633487428,-0.0179028686230663,-0.009450989780714,-0.0238370608699396,0.0022307948857893,-0.0221363752710379,0.0038634754717674,-0.0197744417678303,-0.0010296621342714,-0.0138486246908337,-0.0401607996632048,0.0497037703849816,-0.0087590945438956,0.0010395744129694,0.0099304702564611,0.0078328264769247,-0.0375250009831847,0.0100910826636761,0.0081707565945725,0.023367838503433,-0.0243806317288307,0.0008140862720158,0.0202523113444983,-0.0223966985601117,0.0075566345578639,-0.0054267792718923,0.0008544804540082,0.0086330881547909,-0.0278209785013011,-0.0306818839872677,-0.010687228453189,-0.0066496458596604,-0.0038607594203962,-0.0403846295013139
2018-08-10,-0.0186819938507025,-0.0487501317227023,-0.0129715272050828,-0.0206362675050412,-0.0550592001982939,-0.0266288715829933,0.0,-0.0330864944609553,-0.0034061492197364,-0.0407404556645296,-0.0292397963926456,-0.0138889775093811,-0.0383561927402634,-0.0434105785030923,-0.0327352032777396,-0.0467213639126123,-0.0043350048269559,-0.0253529638109563,-0.0193661305475666,0.0017364115642513,-0.0308258744420655,-0.0428827789830583,-0.0011131080062611,-0.0208408057004163,-0.0127174779111832,-0.0384243562889798,-0.0200925058984444,-0.0346176781558591,0.0,-0.0541534246398102,-0.0176731757697585,-0.0368828574697623,-0.0368729404974336,-0.0207248894991206,-0.0344658432022227,-0.0235624012979055,0.0,-0.0443251996940963,-0.0329027940898877,-0.0390351191247989,-0.0636705239249865,0.0005874691902791,0.0381818614351305,-0.0143742917760906,-0.0307427831883259,-0.0156920272843781,-0.0519479137110041,-0.0726847269661848,-0.0025077830390509,-0.0442841494401011,-0.0404211692020249,-0.0296592805648394
2018-08-13,0.0121630188157995,-0.0065702842035979,-0.0183989137682636,0.0052680459476266,0.0047241494891481,0.030302869142724,0.0263565656911919,0.0418797725338013,-0.0025184943374931,0.0128699718042024,0.0702810447866524,0.0070425124030031,0.0256410372610254,-0.0081522495891092,0.0469434189971869,-0.0085983152335302,0.0290276108066729,0.0002680991563921,0.0157987425257097,0.0079721360025828,0.0034079320712485,-0.009956323724145,0.0025994691368056,0.0444037018046086,-0.0059321731117494,-0.0049949453859451,0.0068350225302473,0.0213123602386418,0.043236007307684,0.0141697432270333,0.0104949407258272,0.0161812137102186,0.0229706530002056,-0.0079368399671054,-0.0002532354015383,-0.0038611830083201,-0.0027449261038237,0.0119466639682046,0.0137813036980958,0.0078985793340553,0.0235999826581938,0.0103718880882901,0.0288967109414264,0.0097938535601838,0.001761865222333,0.0025360456030236,0.0198139877780854,0.0240202885725562,0.0110229879056105,0.0053880112740352,0.0173112114864699,0.016935296925274
2018-08-14,0.014106609591943,-0.0026455122846723,0.0284810126582277,0.0187770888609506,0.0344830866950358,0.0247900449453752,-0.0181268231080679,0.0204517139763464,0.0277727196458454,0.0165182002854038,0.0196998674211101,0.0209788689010452,0.0083334106571686,0.028767239929647,-0.0052137726995823,0.0329574930232885,-0.0112836484258075,0.0048255205507687,0.0113115883355288,0.0233838775486554,0.047547129081892,0.0245126908972967,-0.0203702876469897,-0.0021083633606659,0.0264279337638433,0.024096386887622,0.0104436637622808,0.0039747649139942,-0.042780945305313,0.0059573034036231,0.0237388217303751,0.0217619490101357,-0.000500080862217,0.0453334165316123,0.0546974328986751,0.0271319376932612,-0.0090446039929457,-0.0173611157438848,0.0025487204294276,0.0022388570067795,0.0140680069057168,0.0337013122354252,-0.0217021471733119,0.0362424542127499,0.0307830866458032,0.0184319496369358,0.0494121130594547,0.0197530448599263,0.0091813852674162,0.0482314007285697,-0.0034032889938265,0.0284321087042618
2018-08-15,0.0005152221930038,0.0132624780017864,-0.0198817621039842,-0.0060007800646514,-0.021212073563854,0.0434603644523581,-0.0369228468339758,-0.0178834582478401,-0.0078960550952135,-0.012500093590865,-0.0708371833420968,-0.0045664926727678,0.0044076225995333,-0.0050599214021823,-0.0524109859635987,-0.0151134223421944,-0.0057064593723629,-0.0088048388387688,-0.0187081109360041,-0.0030242212708733,-0.026296956461597,-0.0478524488875647,-0.0170133410547174,0.0059859868201863,0.0024917858424691,-0.0019609570752897,-0.0025840715539353,-0.0108873289404046,-0.0642457036618178,-0.0223489876233758,-0.0144926427645949,-0.017142649749412,-0.0465470602724928,-0.0204080601853974,-0.0456182572792537,0.0115093690766752,-0.00568751279738,-0.0162543670627404,-0.0347458336488905,-0.0055848658562887,-0.0003853153320619,0.071388524834103,-0.0358851665449336,0.0123158623306853,-0.0136520623385238,-0.006387643890192,-0.0297140458508154,-0.0399515510252198,-0.0445412706600133,-0.0327200272058423,0.0034149109225842,-0.0699052218620605
2018-08-16,-0.0211122711670677,0.0772251288048331,-0.0002415054952101,0.0012937675803736,0.0030956361522693,0.0220039350818597,-0.0271567150057391,0.0116335948385164,0.0072514195661281,0.0443038037276104,0.0049505959120583,-0.0004583203272117,0.0367526417321197,-0.0053532890495809,-0.0066372145132611,-0.0161979082529482,-0.0172165311220294,0.0,0.0035970595650565,-0.0023596359277047,0.0229378732796676,0.0,-0.0346154088925888,-0.0087502774806229,0.005799563716065,-0.0098228480643458,-0.0015542492744461,-0.0046698143716448,0.026865659491303,-0.0170911176476088,-0.0147059552395003,0.0021139837348944,-0.0052489917271377,0.0104162781424093,-0.0132075264833141,-0.002051839311371,0.0033256661813021,-0.0050287483658602,-0.0070235881510978,-0.0058972711656665,-0.0127215699743169,-0.0031479776634127,-0.0263929919702482,0.013624769983241,-0.0060549434100601,-0.0128571917860136,0.0332154294872013,0.0088272724459399,-0.0136876950066671,-0.0116277934476025,0.0039702531788343,-0.0076433374545898
2018-08-17,0.0089427951064899,-0.0170108441455787,-0.0048308110188498,-0.0288547568973743,-0.0351849091268035,-0.0042293282329781,0.0,-0.0109998986200295,-0.0096574855612531,-0.0060607151098354,0.0059114271151594,0.0027534070753956,0.0,-0.0290635851735318,0.0033409573043789,-0.0164642101529697,-0.0145986640326473,-0.002691465099562,0.0053765077307157,-0.0091214216789041,-0.0292950341327811,0.0083763023484655,-0.0278884664757937,0.0035313700782502,-0.0171335029374135,-0.0128972423583206,-0.0020756123575398,-0.0274796825511395,-0.0930233532658115,-0.0194422994695084,-0.0194029498018883,-0.0158227728863294,-0.025857634710921,-0.0077316899148649,-0.0031867598332498,0.0136449431048892,0.0041102951095397,-0.0194945718693954,-0.0123784586987503,-0.0180791974505803,-0.0183523380558245,0.0352630108657447,0.0180721738807425,-0.0206431479106203,0.0043510943448801,-0.0050650919776337,-0.0232559526145386,-0.0075000503689506,0.02172149899723,-0.037432984864691,-0.0112992477861745,-0.0004277740964073
2018-08-20,-0.0015643404311614,-0.0222497729009011,0.0072813915548304,0.0017739823749374,-0.026551342548127,-0.0142854612369344,-0.0114944382175847,0.0065724130078712,-0.0226951294988453,-0.0097559692841191,-0.0166507466985881,0.0,0.0132275304829487,0.0005545058914089,0.0477245778117696,-0.0176212578068183,0.0251853917652546,0.0080970740053336,0.0103384484339212,0.0006819556824393,0.0078240824178086,0.0357828009511784,0.0122951979172949,-0.0042228402174022,-0.0068723377845711,-0.0021760048791873,0.0119602851936126,0.0217092674022367,0.0352565719480337,0.0353161957269212,-0.0007611452758614,0.0064310968463174,-0.0054168512935097,-0.0077922686829275,0.0805626860102006,0.0414900020302801,0.006206060818811,0.0154638077498794,0.0094004469925177,0.0046033216472627,0.0011931900755106,0.0384682819649411,0.0286755265700104,-0.0122548912379893,0.0320623987281849,0.003272796956244,0.0037350760158325,0.0541562070393399,0.0125985914954782,-0.0011112036005505,-0.0034286339065777,-0.0325344661684243
2018-08-21,-0.0088772784901124,-0.0657395747716264,-0.0228916418232855,-0.0172642650255119,-0.0397638686166613,-0.0062672882575902,0.0897011408545682,-0.0406829305564601,0.0050798552135453,-0.0566499431198421,-0.0192174167165825,-0.0064073451778902,-0.0438643651494744,-0.0249309134069031,-0.0349576198235389,-0.0295964769037934,-0.0216764325837836,-0.0065818853892701,-0.0236414411791443,-0.0238502530045954,-0.03438066634455,-0.0160398566629778,-0.0101216748243746,-0.0169612731911109,-0.0200843591633163,-0.0226340495924061,0.0056526457232395,-0.0273192601059394,-0.0030961479439818,-0.0428563039007189,-0.0060930255760037,-0.0250267990917257,-0.0348583929430936,-0.0209424386856555,-0.0224852822669243,0.0024786961717699,-0.0051181116669658,-0.0137780107371865,-0.046563545102207,-0.0237686882220686,-0.0131109275336634,-0.0062011701705531,0.0438054686678608,-0.0198509782446759,0.0067175281809404,-0.0199350174251765,-0.0311629269652506,-0.0442054797307241,0.005637400830746,-0.0166851692774849,0.0034404298811214,-0.0132743107409074
2018-08-22,-0.00421494780343,0.0460082925657128,0.0157830885818135,0.0103604415602251,0.0362574414825256,-0.0078832537850234,-0.028963425972172,0.0565442550531629,0.0290613518166995,0.0195821831154565,0.065708500132547,0.00921242696437,0.0174770829249806,0.0511363952827184,0.0373214793877278,0.0166360102872267,0.0118168988419822,0.018948214156256,0.0119262223436955,0.0052356186546491,0.0130167757145589,0.0259330956695604,0.0265849962784436,0.0212078398876727,0.0137789133668337,0.0221052863238184,0.019417401312362,0.0201115398750664,0.0031057638483353,0.0135910000080503,0.0076630701144944,0.0218461664210591,0.0355531420220742,0.0160427013330244,0.0399516267884727,0.0012361826445455,0.0341647518748302,0.0176469975909348,0.0483723549681416,0.0305073255029508,0.0318036916216128,0.0275862386185357,0.0220431271125736,0.0217719816475809,0.0108419636330705,0.0255179896780564,0.0328851944820298,0.0174999912895799,0.0303498529524235,0.0305430152075603,0.0211427900114657,0.0313901816534303
2018-08-23,0.0021165001622138,-0.0323416845441234,-0.00461252777521,-0.05795827547228,-0.025333543284886,-0.039729847712546,-0.0439559800284354,-0.0336967033306381,0.0191194735804387,-0.0486559781233565,-0.0202312046394715,-0.0114104333619949,-0.0230811338735221,-0.0108106900581259,-0.1100528279346265,-0.0200002919959808,-0.0160581950517213,-0.0133223847395053,-0.008928365586636,-0.0190971839827316,-0.0272107211936999,-0.0258940651461788,-0.0019919295355316,0.0,-0.0234455570757475,-0.0267765304863688,0.0426066281780863,-0.0227741351764889,-0.0170280899828474,-0.0109501683836319,-0.0152091045142481,-0.0213791147228881,-0.0217985633107336,-0.0263156612610486,0.0005820613352953,-0.0301639344262295,0.0178568186594565,-0.0137283073338195,-0.0470272350914448,-0.0350127332046079,-0.047990571447691,0.0145413911862224,0.0431355063861389,-0.0138749873101676,-0.0189766148427816,-0.0227191061305551,0.0011619682105541,-0.0147419649933603,0.0009383305410533,-0.0225027404758781,0.0005598443019583,-0.0213043263157132
2018-08-24,0.0068636051190553,-0.020721767704839,0.005121507675561,-0.000472939073741,0.0136802163994074,0.0004135376025367,-0.0065683228490864,0.00410254699107,0.0271945410149971,-0.0053832992032831,0.0235987769410619,0.0027700730304693,-0.0192308364607605,-0.0155738944305102,0.0249702607056039,-0.0074208241565345,-0.0074185107243144,0.0126582743707137,0.0266666129056269,0.0134516098215156,0.0054388488260441,0.0056961843755771,0.0263471346442061,0.0158394751424202,0.0029575189006449,0.0042328415452232,0.027884436395531,-0.0003478207746436,-0.0078739046348029,-0.0057998329479691,-0.0061776171739387,0.0098307781959849,0.0194987507405404,-0.0297295462210617,0.0004653781895858,-0.0014548923017483,0.0175440325477771,-0.021978057797653,0.0200185102047554,-0.0002949285499451,0.0159837313177928,-0.0020475343810325,0.0117297605895707,-0.0150754229824086,0.0151385193831898,-0.0103318075639348,-0.016248860332497,0.0174561985737691,0.0149952452696635,-0.0095453218396103,-0.0111854310372417,0.0128830511825348
2018-08-27,0.003146379207495,0.0655289842714905,-0.0012131542267191,0.0298294709896764,0.0307016740060426,0.0347396294148445,-0.0049586856165347,0.0674155673107255,-0.0061997921093485,0.0257107095159228,0.0403459140775215,0.0013812801913166,0.026330575146735,0.0252566819167463,0.0092808692139652,0.0186914976735834,0.0298956172741611,0.0163888161003558,0.0393120573739349,0.0094305553316254,0.0166152118049356,0.0138452727358664,0.0097239518693208,0.0020792305134156,0.0189073279738622,0.0284509639342906,0.0149674731044882,0.0313154307614227,-0.0174602422698129,-0.004393969774212,0.02097899679253,0.0335316479321037,0.0224041893001516,0.0306404735971019,-0.0068612741279207,0.0224042971954445,-0.0105914255867179,0.0314608326287038,0.0397074737742511,0.0259663483096739,0.0125049674960451,0.0227272153103761,-0.0326193581713246,0.0168366524315619,0.0107704925016904,0.0279640501570206,0.025955817414849,0.0134805090034417,0.0280701530273896,0.043083905283767,0.018099098809756,0.0285088235163224
2018-08-28,-0.001568290110263,-0.0025624692679738,0.0009720066533451,-0.002298864472398,-0.0049102316849543,-0.0039966503416214,0.0166113907764173,-0.028707909484866,0.0101163295891271,-0.013192844024833,-0.0018467010096038,-0.0055173602849357,-0.0120087573216453,-0.0311314221170739,-0.0241380070775757,-0.0027523871245537,-0.0014515624150619,0.0030060621157614,-0.0067545504947026,0.0134949669470416,-0.0300265300580433,0.0062073948600915,-0.0104004628760893,-0.0155600564577041,-0.0054477980873737,-0.0163933639755452,0.0096776051739855,-0.0161942978363665,-0.040387711049391,-0.0158269720045988,-0.0030442907377504,-0.0094192958100769,-0.0192408120476973,0.005405447854698,0.0016393836851298,-0.0005344320217149,-0.0402040437738515,-0.018155486734684,0.0061460234608787,-0.0103536292253527,-0.0039841128990163,-0.0277777653020069,0.0158439858084422,-0.0025086360628469,-0.0098358192008648,0.0003623279312978,-0.0181694175285505,-0.0096736081370645,-0.0003592646504948,-0.0086955406246923,0.027222769574047,-0.017910268468068
2018-08-29,0.0078534186670016,0.0886318547355202,-0.0182039468127592,0.0253455122464889,0.0203952546468639,0.0016049826252697,0.0081698797295126,0.019704350102929,0.0015022867912506,0.0093582326355776,-0.0212766700167652,0.0152567436507022,0.0193370851564242,0.0290583551875127,0.0129564789304774,0.0027599836680656,-0.0029067378925047,-0.0005446274062149,0.0051003635340591,-0.010071976251047,-0.0003919282940828,0.0055521098548938,-0.0108993505492669,0.0003507905698425,0.0046217051851049,0.028125415788395,-0.0118667766055057,0.0099449761877832,0.0101009180118629,0.0214164444420184,0.0076337241486839,0.011621793927502,0.0517707143535561,0.0,0.0713116642496412,0.0026735889601279,0.0255480557605136,0.0155325092499398,-0.0161430372634679,0.0316764023632747,0.0040000495480172,-0.0087301194085664,-0.0287942472971943,0.0065392246859481,0.0281454970094003,-0.0210295255861697,0.016163084291584,0.0170940841237341,-0.0077269977207319,0.0581139980720253,0.0140611668885282,-0.0017370920288467
2018-08-30,-0.0129869230774556,-0.0654866884724081,-0.0131027343593614,-0.0260674223126425,-0.0351385379532211,-0.0280449573280069,-0.0307939800423161,-0.032366877069021,-0.008166617500573,-0.0251655710461752,-0.0387523554915715,-0.0027322302615743,-0.0108402076998797,-0.0445289672480084,0.0069767926370971,-0.0073395383505217,-0.0262394419225824,-0.0089968415199601,-0.0013532533888598,-0.0269010184219982,0.0015679839168438,-0.023313099989762,0.0192838420140113,-0.0287917942172319,-0.0270914058556249,-0.044579794945719,-0.0036954542679235,-0.0410866099416653,-0.0316666189410643,-0.0341384380872528,-0.0272726326759017,-0.01148827951045,-0.0259063963457794,-0.0188172130343561,0.0205150024241065,-0.016000183935886,-0.0060697118667499,-0.0269482634761939,-0.0496676316931733,-0.0352110899343214,-0.0314740055139818,0.0720574352101037,-0.0004118324772055,-0.0139931678340817,-0.0217393340672137,-0.0185186543825405,-0.0456432293350299,-0.0300120373743452,-0.0117710302172789,-0.0290154797554363,0.0048001167064093,-0.0561111613771233
2018-08-31,-0.0078947516086902,-0.0012626714021225,-0.0087675834598608,0.004153197662327,0.0056798951244425,0.0090685081042125,-0.0267561651011464,0.0234646701971821,-0.005041281252438,0.0135869163300521,0.004916477451734,0.009132362934334,0.0191781508448483,-0.0110827268168902,0.0138566338562493,0.0101664044921998,0.0104789119556916,0.0151308419062166,0.0230353155560953,0.0101008184877788,0.0058705341582856,0.0075374691120118,-0.000386120734794,-0.0093998673724701,0.0026269701434868,0.0169665793145146,-0.0101992518800428,0.0014169763642439,-0.0154904600433344,0.0207682522347474,0.0124608826897694,-0.0158476565830638,0.0244678713046111,0.038356252975134,0.0107998836378753,-0.0084910028061757,-0.0203560684290056,0.0651196678499721,0.0046664884561813,0.010218909497252,0.0037020294958318,-0.0141895234418878,-0.0255405856689294,0.018753464563173,0.0115229852314513,0.0052833431241134,-0.0055553575315515,-0.0012375321560004,-0.0174088365792589,0.0554962293154499,0.0159233267272485,0.038709617802463
2018-09-03,-0.011671203802781,-0.0297090370079541,-0.0144045843664024,-0.0202205030744724,-0.023588336003434,-0.0171568681264394,-0.0360823232526895,-0.0048780836712943,0.0065867161674217,-0.0120641124596748,0.0078278112025163,0.0407239691865657,0.0,0.0063218038693431,0.0079728419343476,-0.0210428702530502,-0.0118513969784295,0.0037934974321234,0.0261588156399998,-0.0005263372837279,-0.0163422902420788,-0.0118448595579448,-0.0154498897083275,0.0237226582726606,0.000873234569388,-0.0109652708513873,0.0276345622126561,-0.0099012863376211,-0.020979101474208,-0.0290979600311365,0.0,-0.0037575134182283,-0.0134995083466663,-0.0237468176690234,0.0155505817518806,0.0218657531701145,-0.0097403856119843,-0.0260013830091969,0.0125406603230868,-0.0121388352315464,-0.020491874048778,-0.0340908652452778,0.0365671754651975,-0.0069654568881167,-0.0154597117474637,-0.0221472937524528,0.0323047950166595,-0.0061957782119237,0.0080195347523264,-0.0111224072699646,-0.0177633815531184,0.0124221631901988
2018-09-04,-0.0332796277468196,-0.0267101721590222,-0.0128206601663392,-0.0192308328301817,-0.0255188526054626,0.0058187882243676,0.0053474917332025,-0.0147062126690002,0.0063759036159489,-0.0420628338594282,-0.0398058141408009,-0.0086957300478743,0.0129032802906121,-0.0028554317138684,-0.0519773416113814,-0.0056075264518535,0.0044974851031895,-0.0172780501198837,-0.0216198261170965,0.0126382499658004,-0.0150314321345855,-0.0151419831221634,-0.0215773049135133,-0.0089127655187389,0.001570584976321,-0.0116156387258066,-0.0109387597668261,-0.0221429703017443,0.0232143998850133,-0.066898530454581,-0.0269230671399857,-0.0070043632112399,-0.0184210944064097,-0.0270273087701202,-0.0520832977048498,-0.022824737550927,-0.0145575612113696,-0.0202019273450283,-0.0408261805899166,-0.0213573115804983,0.0083683050942904,0.0495684696365146,0.0275286244846943,-0.0140280198625103,0.0115702121233332,0.0015354474291515,-0.057411840937902,-0.001246941483886,-0.0379279167099525,-0.0403884160405688,-0.0079789537642123,-0.0503941911173709
