Date,^BVSP,Variação_Diária_%
2022-07-07,100730.0,2.037095189375915
2022-07-08,100289.0,-0.43780403057679385
2022-07-11,98212.0,-2.0710147673224433
2022-07-12,98271.0,0.0600741253614645
2022-07-13,97881.0,-0.39686173947552916
2022-07-14,96121.0,-1.798101776647154
2022-07-15,96551.0,0.4473528157218576
2022-07-18,96916.0,0.37803854957483285
2022-07-19,98245.0,1.3712906021709603
2022-07-20,98287.0,0.042750267189162194
2022-07-21,99033.0,0.7590016991056769
2022-07-22,98925.0,-0.10905455757171945
2022-07-25,100270.0,1.3596158706090433
2022-07-26,99772.0,-0.49665902064426337
2022-07-27,101438.0,1.6698071603255427
2022-07-28,102597.0,1.1425698456199784
2022-07-29,103165.0,0.5536224256069922
2022-08-01,102225.0,-0.9111617312072884
2022-08-02,103362.0,1.1122523844460774
2022-08-03,103775.0,0.3995665718542707
2022-08-04,105892.0,2.039990363767763
2022-08-05,106472.0,0.5477278736826241
2022-08-08,108402.0,1.8126831467428106
2022-08-09,108651.0,0.22970055903026587
2022-08-10,110236.0,1.458799274742062
2022-08-11,109718.0,-0.46990093980188163
2022-08-12,112764.0,2.776208097121713
2022-08-15,113032.0,0.23766450285551688
2022-08-16,113512.0,0.4246585037865458
2022-08-17,113708.0,0.17266896891958705
2022-08-18,113813.0,0.09234178773700474
2022-08-19,111496.0,-2.0357955593824917
2022-08-22,110501.0,-0.8924086962761035
2022-08-23,112857.0,2.1321074017429664
2022-08-24,112898.0,0.03632915991031993
2022-08-25,113532.0,0.5615688497581983
2022-08-26,112299.0,-1.0860374167635523
2022-08-29,112323.0,0.02137151711056884
2022-08-30,110431.0,-1.684427944410316
2022-08-31,109523.0,-0.8222328875044149
2022-09-01,110405.0,0.8053103001196105
2022-09-02,110864.0,0.4157420406684542
2022-09-05,112203.0,1.2077861163227066
2022-09-06,109764.0,-2.1737386700890315
2022-09-08,109916.0,0.1384789184067703
2022-09-09,112300.0,2.168929000327524
2022-09-12,113407.0,0.9857524487978608
2022-09-13,110794.0,-2.3040905764194486
2022-09-14,110547.0,-0.22293626008628165
2022-09-15,109954.0,-0.536423421712029
2022-09-16,109280.0,-0.6129836113283771
2022-09-19,111824.0,2.327964860907761
2022-09-20,112517.0,0.6197238517670733
2022-09-21,111936.0,-0.5163664157416203
2022-09-22,114070.0,1.906446540880502
2022-09-23,111716.0,-2.0636451301832226
2022-09-26,109114.0,-2.3291202692541813
2022-09-27,108376.0,-0.6763568378026608
2022-09-28,108451.0,0.06920351369306132
2022-09-29,107664.0,-0.7256733455662023
2022-09-30,110037.0,2.204079358002664
2022-10-03,116134.0,5.540863527722495
2022-10-04,116230.0,0.08266313052163188
2022-10-05,117198.0,0.8328314548739613
2022-10-06,117561.0,0.3097322479905795
2022-10-07,116375.0,-1.0088379649713763
2022-10-10,115941.0,-0.37293233082706934
2022-10-11,114827.0,-0.9608335273975532
2022-10-13,114300.0,-0.45895129194353235
2022-10-14,112072.0,-1.9492563429571286
2022-10-17,113624.0,1.3848240416874935
2022-10-18,115743.0,1.8649229036119097
2022-10-19,116274.0,0.45877504471112385
2022-10-20,117171.0,0.771453635378494
2022-10-21,119929.0,2.353824751858391
2022-10-24,116013.0,-3.265265281958496
2022-10-25,114626.0,-1.1955556704852044
2022-10-26,112764.0,-1.624413309371342
2022-10-27,114641.0,1.66453832783513
2022-10-28,114539.0,-0.08897340393052566
2022-10-31,116037.0,1.3078514741703628
2022-11-01,116929.0,0.7687203219662653
2022-11-03,116896.0,-0.028222254530529955
2022-11-04,118155.0,1.0770257322748389
2022-11-07,115342.0,-2.3807710211163347
2022-11-08,116160.0,0.7091952627837239
2022-11-09,113580.0,-2.221074380165289
2022-11-10,109775.0,-3.350061630568757
2022-11-11,112253.0,2.2573445684354265
2022-11-14,113161.0,0.808887067606201
2022-11-16,110243.0,-2.5786269120986915
2022-11-17,109703.0,-0.48982701849550336
2022-11-18,108880.0,-0.7502073781026963
2022-11-21,109748.0,0.7972079353416595
2022-11-22,109037.0,-0.6478477967707841
2022-11-23,108683.0,-0.32466043636564246
2022-11-24,111831.0,2.896497152268518
2022-11-25,108977.0,-2.5520651697650942
2022-11-28,108782.0,-0.17893683988364772
2022-11-29,110910.0,1.9562059899615791
2022-11-30,112486.0,1.4209719592462422
2022-12-01,110926.0,-1.3868392511068084
2022-12-02,111924.0,0.8996988983646759
2022-12-05,109401.0,-2.254208212715769
2022-12-06,109533.0,0.12065703238544057
2022-12-07,109361.0,-0.15703030137036444
2022-12-08,107245.0,-1.9348762355867244
2022-12-09,107689.0,0.4140053149330969
2022-12-12,105264.0,-2.2518548783998393
2022-12-13,103892.0,-1.3033895728834177
2022-12-14,103803.0,-0.08566588380241047
2022-12-15,103738.0,-0.06261861410556957
2022-12-16,102825.0,-0.8801017949063961
2022-12-19,104530.0,1.6581570629710773
2022-12-20,106979.0,2.342868076150384
2022-12-21,107313.0,0.3122108077286301
2022-12-22,107317.0,0.0037274141995835564
2022-12-23,109698.0,2.2186606036322276
2022-12-26,108738.0,-0.87512990209484
2022-12-27,108347.0,-0.3595799076679729
2022-12-28,110237.0,1.744395322436243
2022-12-29,110031.0,-0.18687010713281937
2023-01-02,106376.0,-3.3217911315901905
2023-01-03,104166.0,-2.077536286380388
2023-01-04,105334.0,1.1212871762379173
2023-01-05,107518.0,2.073404598705064
2023-01-06,108836.0,1.225841254487614
2023-01-09,109227.0,0.3592561284869067
2023-01-10,110912.0,1.542658866397506
2023-01-11,111763.0,0.7672749567224413
2023-01-12,111877.0,0.10200155686586054
2023-01-13,110916.0,-0.8589790573576339
